default_setting_uuid;app_uuid;default_setting_category;default_setting_subcategory;default_setting_name;default_setting_value;default_setting_order;default_setting_enabled;default_setting_description
561035ed-e388-4d5e-888d-367455faa05c;82626eb7-f2dd-4c25-bd0f-06235222ce76;provision;yealink_direct_ip_call_enable;numeric;0;;false;"(0-Disabled;1-Enabled)"
ada36bd5-51ab-4bf8-a2ad-bc39671b2a3a;82626eb7-f2dd-4c25-bd0f-06235222ce76;provision;yealink_missed_call_power_led_flash_enable;numeric;0;;false;"(0-Disabled:power indicator LED is off;1-Enabled:power indicator LED is solid red)"
75850968-9226-450f-a3e1-414ec1d610ee;82626eb7-f2dd-4c25-bd0f-06235222ce76;provision;yealink_firmware_t38g;text;t38g-38.70.0.185.rom;;true;Filename of the T38G firmware ROM
0276b965-0ef6-493a-bdd0-b9786bf8aad7;82626eb7-f2dd-4c25-bd0f-06235222ce76;provision;yealink_firmware_t48g;text;t48g-35.81.0.110.rom;;true;Filename of the T48G firmware ROM
a39fc1af-9c30-46c7-a564-212e4af0331f;82626eb7-f2dd-4c25-bd0f-06235222ce76;provision;yealink_firmware_vp530;text;vp530-23.70.0.40.rom;;true;Filename of the VP530 firmware ROM
3dee932a-6987-4693-b289-825d192e8f85;82626eb7-f2dd-4c25-bd0f-06235222ce76;provision;yealink_feature_key_sync;numeric;0;;true;"Enable or disable the feature key synchronization; 0-Disabled (default) 1-Enabled"
48874632-421d-4829-a6b7-0695c589d85f;2c2453c0-1bea-4475-9f44-4d969650de09;domain;paging;numeric;100;;true;Set the maximum number of records displayed per page. (Default: 50)
4209ff1f-6ea8-4b77-81be-bd75e8670785;2c2453c0-1bea-4475-9f44-4d969650de09;security;password_special;boolean;true;;false;Set whether to require at least one special character in passwords.
718b1641-fa3c-4861-b1f3-40635c951888;2c2453c0-1bea-4475-9f44-4d969650de09;security;password_strength;numeric;4;;true;"Set the default strength for generated passwords. Valid Options: 1 - Numeric Only, 2 - Include Lower Apha, 3 - Include Upper Alpha, 4 - Include Special Characters."
08095792-7fa7-4d6d-9fc4-d1ba8b4f80b7;2c2453c0-1bea-4475-9f44-4d969650de09;dashboard;admin;array;limits;;false;Enable Dashboard Domain Limits block for users in the admin group.
b15264cf-9200-458f-a71a-5967ee7118a7;2c2453c0-1bea-4475-9f44-4d969650de09;dashboard;superadmin;array;limits;;false;Enable Dashboard Domain Limits block for users in the superadmin group.
8f74f69b-58f1-4040-9d4e-e949d384a915;2c2453c0-1bea-4475-9f44-4d969650de09;dashboard;user;array;call_routing;;true;Enable Dashboard Call Routing controls for users in the users group.
f0e601b9-b619-4247-9624-c33605e96fd8;112124b3-95c2-5352-7e9d-d14c0b88f207;user;password_lowercase;boolean;true;;true;Set whether to require at least one lowecase letter in user passwords.
1affbed5-383e-4562-8c17-d9b534328649;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;logout_icon_color;text;#ffffff;;false;Set the color (and opacity) for the logout icon (if visible).
00cc9b63-f53e-4dc4-9211-7136ad6a4beb;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;menu_main_toggle_color_hover;text;#69e5ff;;false;Set the hover color (and opacity) for the menu toggle icon (in mobile view).
d2133297-c72b-40db-a85e-54bd13060433;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;message_alert_background_color;text;#ffe585;;true;Set the background color for the alert message bar.
5a401784-b930-46e7-8fb0-6fa0b5a8806e;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;domain_selector_shadow_color;text;#888888;;true;Set the shadow color (and opacity) of the domain selector pane.
13f4a3d3-7ffe-4422-856c-5f2049234740;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;menu_main_border_radius;text;0 0 4px 4px;;false;Set the border radius of the main menu.
f0aa1b8a-1be3-46f3-adfc-d4bb646b9ef9;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;menu_sub_shadow_color;text;#000000;;true;Set the shadow color (and opacity) of sub menus.
92034d4d-175f-46f7-83fc-26b11de22029;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;heading_text_size;text;15px;;false;Set the size of the page heading text.
daaf00f2-3320-4252-b350-60a68ffbe4b7;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;body_text_size;text;12px;;false;Set the size of the body text.
4da99715-172e-4eea-ac64-0d03452b9060;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;body_text_color;text;#5f5f5f;;false;Set the color (and opacity) of the body text.
40de77a7-5b64-40a6-b952-76da52cdb565;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;table_heading_background_color;text;#ffffff;;false;Set the background color (and opacity) of table header rows.
3b46602c-c736-43ec-a4b5-c733110dbe57;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;dashboard_border_color;text;#dbe0ea;;false;Set the border color (and opacity) of the Dashboard blocks.
759391b7-8af9-4661-a676-867e01e8f21f;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;dashboard_heading_text_font;text;"Calibri, Candara, Segoe, Segoe UI, Optima, Arial, sans-serif";;false;Set the font of the Dashboard block heading text.
abb6df7f-bbb2-4a10-a6ad-0bfa7363a7af;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;dashboard_number_title_text_font;text;"Calibri, Candara, Segoe, Segoe UI, Optima, Arial, sans-serif";;false;Set the font of the Dashboard block number title.
bfa4ce71-b780-4fed-ad94-181af82761f6;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;dashboard_footer_dots_color_hover;text;#a4aebf;;false;Set the hover color (and opacity) of the Dashboard block footer bar dots.
ccb93369-2cf0-4d06-9565-c6e4644692a8;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;form_table_label_text_color;text;#000000;;false;Set the text color (and opacity) of the form label.
3b9ef85f-979b-43f1-a094-4562d5443df8;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;form_table_field_text_size;text;8pt;;false;Set the size of text in the form field cell.
9c303183-0df3-4d0f-8018-41f0957448e4;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;login_background_color;array;#144794;;false;"Set a secondary background color of the login page, for a gradient effect."
af7ef79b-ff20-454a-b43a-adebed98c722;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;login_link_text_color_hover;text;#5082ca;;false;Set the hover color (and opacity) of text links on the login box.
8bfb324a-b562-4ea6-a1fe-9fb8138eab63;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;button_text_font;text;"Candara, Calibri, Segoe, Segoe UI, Optima, Arial, sans-serif";;false;Set the font of button text.
2f46e479-c724-469d-bb73-865c07d635d3;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;input_border_color;text;#c0c0c0;;false;Set the border color (and opacity) of text inputs.
7d45f668-28d4-4af5-87a7-31cc9c405a54;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;input_border_radius;text;3px;;false;Set the border radius of text inputs.
848fd70e-bbba-4f43-ac5d-897229bb19c8;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;input_text_color;text;#000000;;false;Set the color (and opacity) of text input content.
0bf57ba9-b12f-4c50-8129-316ff5f136d4;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;login_input_shadow_inner_color;text;#cddaf0;;false;Set the inner shadow color (and opacity) of text inputs on the login box.
527b18dd-2177-4797-a4e0-ad9c2cdcd527;3a6e3ad5-c7e2-4bdc-9c89-e10047efb953;theme;font_loader_version;text;1.6.16;;false;Set the web font loader version to use - specific (e.g. 1.6.16) or latest in branch (e.g. 1).
94e33054-f43e-444a-af87-07ba01d52567;;phonebook;auth;text;false;0;true;
